time,remaining_qty,slice_qty,mid_now,best_bid,best_ask,spread_ticks,imbalance,vol_ema,time_ratio,fill_ratio,schedule_error,ml_ready,ml_predicted_move,ml_urgency,ml_triggered,forced_ioc,skip,raw_action,final_action,ml_horizon_ms,ml_threshold
1767612600000,2673,11,929744,929744,929745,1,0.0455829,1.31674,0.639881,0.618143,0.0217381,1,-24.5298,-24.5298,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767613500000,2662,11,930111,930111,930112,1,0.452599,5.75509,0.641369,0.619714,0.0216548,1,46.7293,46.7293,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767614400000,2651,11,931341,931341,931342,1,0.792056,0.148486,0.642857,0.621286,0.0215714,1,-56.8088,-56.8088,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767615300000,2640,11,931536,931536,931537,1,-0.665695,1.66757,0.644345,0.622857,0.0214881,1,-8.35638,-8.35638,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767616200000,2629,11,929239,929239,929240,1,-0.579678,0.718012,0.645833,0.624429,0.0214048,1,-26.0044,-26.0044,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767617100000,2618,11,928093,928093,928094,1,-0.371406,1.23797,0.647321,0.626,0.0213214,1,-21.054,-21.054,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767618000000,2607,11,928755,928755,928756,1,-0.244444,0.489788,0.64881,0.627571,0.0212381,1,-34.2998,-34.2998,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767618900000,2596,11,929319,929319,929320,1,0.667832,0.703002,0.650298,0.629143,0.0211548,1,-43.9512,-43.9512,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767619800000,2585,11,927881,927881,927882,1,0.396841,0.62841,0.651786,0.630714,0.0210714,1,-40.415,-40.415,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767620700000,2574,11,926029,926029,926030,1,-0.725027,3.27853,0.653274,0.632286,0.0209881,1,18.9638,18.9638,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767621600000,2563,11,927401,927401,927402,1,0.151277,0.71059,0.654762,0.633857,0.0209048,1,-35.3619,-35.3619,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767622500000,2552,11,927423,927423,927424,1,0.454545,0.483622,0.65625,0.635429,0.0208214,1,-42.777,-42.777,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767623400000,2541,11,927711,927711,927712,1,0.286211,5.65454,0.657738,0.637,0.0207381,1,43.0529,43.0529,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767624300000,2530,11,932770,932770,932771,1,0.0184127,16.808,0.659226,0.638571,0.0206548,1,138.788,138.788,0,0,1,exec_skip,exec_skip,1000,0.05
1767625200000,2530,12,934365,934351,934380,29,-0.438222,9.33358,0.660714,0.638571,0.0221429,1,-231.886,-231.886,0,0,1,exec_skip,exec_skip,1000,0.05
1767626100000,2530,12,934468,934468,934469,1,-0.69712,13.3307,0.662202,0.638571,0.023631,1,748.769,748.769,0,0,1,exec_skip,exec_skip,1000,0.05
1767627000000,2530,12,933861,933861,933862,1,-0.502941,12.0328,0.66369,0.638571,0.025119,1,247.172,247.172,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767627900000,2518,12,938552,938552,938553,1,0.635593,5.73187,0.665179,0.640286,0.0248929,1,38.795,38.795,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767628800000,2506,12,939528,939528,939529,1,0.440827,5.77609,0.666667,0.642,0.0246667,1,80.9391,80.9391,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767629700000,2494,12,939266,939266,939267,1,-0.507286,8.27011,0.668155,0.643714,0.0244405,1,96.7575,96.7575,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767630600000,2482,12,938488,938488,938489,1,0.279882,13.4551,0.669643,0.645429,0.0242143,1,35.1335,35.1335,0,0,1,exec_skip,exec_skip,1000,0.05
1767631500000,2482,12,937256,937256,937257,1,-0.386768,4.81944,0.671131,0.645429,0.0257024,1,55.0632,55.0632,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767632400000,2470,12,937056,937056,937057,1,0.20595,1.51447,0.672619,0.647143,0.0254762,1,45.7698,45.7698,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767633300000,2458,12,936835,936835,936836,1,-0.940684,1.37254,0.674107,0.648857,0.02525,1,78.2136,78.2136,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767634200000,2446,12,934455,934455,934456,1,-0.243065,6.18641,0.675595,0.650571,0.0250238,1,9.92477,9.92477,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767635100000,2434,12,937941,937941,937942,1,0.0263876,10.8698,0.677083,0.652286,0.0247976,1,-55.6782,-55.6782,0,0,1,exec_skip,exec_skip,1000,0.05
1767636000000,2434,12,943314,943314,943315,1,0.268525,13.1215,0.678571,0.652286,0.0262857,1,17.2676,17.2676,0,0,1,exec_skip,exec_skip,1000,0.05
1767636900000,2434,12,942208,942208,942209,1,0.506403,8.27005,0.68006,0.652286,0.0277738,1,-23.6774,-23.6774,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767637800000,2422,12,940339,940339,940340,1,-0.669681,3.02389,0.681548,0.654,0.0275476,1,61.6596,61.6596,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767638700000,2410,12,940087,940087,940088,1,-0.753165,0.965541,0.683036,0.655714,0.0273214,1,65.0068,65.0068,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767639600000,2398,12,944546,944546,944547,1,-0.697503,2.14082,0.684524,0.657429,0.0270952,1,49.7783,49.7783,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767640500000,2386,12,943284,943284,943285,1,-0.496069,1.75067,0.686012,0.659143,0.026869,1,45.2883,45.2883,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767641400000,2374,12,944185,944185,944186,1,-0.388395,5.67359,0.6875,0.660857,0.0266429,1,-8.26541,-8.26541,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767642300000,2362,12,942624,942624,942625,1,-0.758399,0.185892,0.688988,0.662571,0.0264167,1,70.0294,70.0294,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767643200000,2350,12,943015,943015,943016,1,-0.568972,0.178956,0.690476,0.664286,0.0261905,1,64.9744,64.9744,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767644100000,2338,12,944169,944169,944170,1,-0.634895,6.44014,0.691964,0.666,0.0259643,1,-13.9492,-13.9492,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767645000000,2326,12,947186,947186,947187,1,-0.083004,17.6803,0.693452,0.667714,0.0257381,1,-160.151,-160.151,0,0,1,exec_skip,exec_skip,1000,0.05
1767645900000,2326,12,941798,941798,941799,1,-0.719198,2.55455,0.69494,0.667714,0.0272262,1,-6.05681,-6.05681,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767646800000,2314,12,941711,941711,941712,1,0.46793,20.0465,0.696429,0.669429,0.027,1,-539.396,-539.396,0,0,1,exec_skip,exec_skip,1000,0.05
1767647700000,2314,12,939860,939860,939861,1,-0.385721,0.0021756,0.697917,0.669429,0.0284881,1,66.482,66.482,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767648600000,2302,12,938421,938421,938422,1,-0.529215,1.9957,0.699405,0.671143,0.0282619,1,136.776,136.776,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767649500000,2290,12,940816,940816,940817,1,-0.503279,0.00102759,0.700893,0.672857,0.0280357,1,66.3965,66.3965,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767650400000,2278,12,940931,940931,940932,1,-0.54542,0.0515137,0.702381,0.674571,0.0278095,1,68.0912,68.0912,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767651300000,2266,12,941815,941815,941816,1,0.710351,1.10013,0.703869,0.676286,0.0275833,1,77.2056,77.2056,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767652200000,2254,12,942491,942491,942492,1,-0.0793005,4.06837,0.705357,0.678,0.0273571,1,186.831,186.831,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767653100000,2242,12,942748,942748,942749,1,0.123026,1.71115,0.706845,0.679714,0.027131,1,103.348,103.348,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767654000000,2230,12,941772,941772,941773,1,0.379217,4.08944,0.708333,0.681429,0.0269048,1,167.23,167.23,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767654900000,2218,12,940427,940427,940428,1,0.0342084,0.00042587,0.709821,0.683143,0.0266786,1,49.9281,49.9281,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767655800000,2206,12,939969,939969,939970,1,0.0770171,0.0740207,0.71131,0.684857,0.0264524,1,50.6091,50.6091,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767656700000,2194,12,939164,939164,939165,1,-0.691066,1.61935,0.712798,0.686571,0.0262262,1,109.297,109.297,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767657600000,2182,12,938628,938628,938629,1,-0.440433,0.286899,0.714286,0.688286,0.026,1,64.8489,64.8489,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767658500000,2170,12,937301,937301,937302,1,-0.354349,0.864658,0.715774,0.69,0.0257738,1,78.2868,78.2868,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767659400000,2158,12,938022,938022,938023,1,0.0462997,0.00562667,0.717262,0.691714,0.0255476,1,47.3051,47.3051,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767660300000,2146,12,936435,936435,936436,1,-0.00645161,4.69342,0.71875,0.693429,0.0253214,1,177.427,177.427,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767661200000,2134,12,938074,938074,938075,1,-0.618477,6.96609,0.720238,0.695143,0.0250952,1,221.39,221.39,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767662100000,2122,12,939139,939139,939140,1,-0.589381,2.16474,0.721726,0.696857,0.024869,1,82.8282,82.8282,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767663000000,2110,12,941120,941120,941121,1,-0.75615,6.59858,0.723214,0.698571,0.0246429,1,144.871,144.871,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767663900000,2098,12,938404,938404,938405,1,0.873589,3.65173,0.724702,0.700286,0.0244167,1,55.6423,55.6423,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767664800000,2086,12,937738,937738,937739,1,-0.337035,3.72143,0.72619,0.702,0.0241905,1,82.0237,82.0237,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767665700000,2074,12,937499,937499,937500,1,-0.487081,0.220739,0.727679,0.703714,0.0239643,1,51.0785,51.0785,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767666600000,2062,12,936962,936962,936963,1,-0.546742,1.46927,0.729167,0.705429,0.0237381,1,60.3733,60.3733,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767667500000,2050,12,936244,936244,936245,1,0.306596,0.0802912,0.730655,0.707143,0.0235119,1,33.8443,33.8443,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767668400000,2038,12,936205,936205,936206,1,0.255769,0.114791,0.732143,0.708857,0.0232857,1,35.6738,35.6738,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767669300000,2026,12,937565,937565,937566,1,0.249196,4.60783e-06,0.733631,0.710571,0.0230595,1,34.5261,34.5261,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767670200000,2014,12,937900,937900,937901,1,-0.309735,0.762173,0.735119,0.712286,0.0228333,1,49.5449,49.5449,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767671100000,2002,12,937649,937649,937650,1,0.241463,0.921168,0.736607,0.714,0.0226071,1,40.1431,40.1431,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767672000000,1990,12,937625,937625,937626,1,-0.159728,2.83759e-11,0.738095,0.715714,0.022381,1,41.6671,41.6671,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767672900000,1978,12,939569,939569,939570,1,0.755141,12.9172,0.739583,0.717429,0.0221548,1,119.62,119.62,0,0,1,exec_skip,exec_skip,1000,0.05
1767673800000,1978,12,938686,938686,938687,1,-0.503876,2.28702e-10,0.741071,0.717429,0.0236429,1,47.1757,47.1757,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767674700000,1966,12,938254,938254,938255,1,-0.207605,1.51892e-06,0.74256,0.719143,0.0234167,1,41.4158,41.4158,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767675600000,1954,12,938063,938063,938064,1,-0.92379,0.388472,0.744048,0.720857,0.0231905,1,56.1384,56.1384,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767676500000,1942,12,937410,937410,937411,1,-0.6059,1.54276e-07,0.745536,0.722571,0.0229643,1,45.6046,45.6046,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767677400000,1930,12,936980,936980,936981,1,0.251515,1.21325,0.747024,0.724286,0.0227381,1,38.3956,38.3956,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767678300000,1918,12,936139,936139,936140,1,-0.784579,4.45802,0.748512,0.726,0.0225119,1,74.6064,74.6064,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767679200000,1906,12,935999,935999,936000,1,-0.611909,0.95859,0.75,0.727714,0.0222857,1,48.0427,48.0427,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767680100000,1894,12,937534,937534,937535,1,0.259705,0.00011624,0.751488,0.729429,0.0220595,1,29.0074,29.0074,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767681000000,1882,12,937579,937579,937580,1,0.367694,0.0459727,0.752976,0.731143,0.0218333,1,28.5046,28.5046,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767681900000,1870,12,939150,939150,939151,1,-0.129447,1.2877,0.754464,0.732857,0.0216071,1,42.3427,42.3427,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767682800000,1858,12,937749,937749,937750,1,-0.780756,0.0138783,0.755952,0.734571,0.021381,1,45.6965,45.6965,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767683700000,1846,12,935543,935543,935544,1,-0.0230179,0.0688032,0.75744,0.736286,0.0211548,1,33.29,33.29,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767684600000,1834,12,933959,933959,933960,1,0.61626,1.29863,0.758929,0.738,0.0209286,1,26.6405,26.6405,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767685500000,1822,12,932783,932783,932784,1,0.709428,5.54587,0.760417,0.739714,0.0207024,1,40.613,40.613,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767686400000,1810,12,932520,932520,932521,1,-0.659574,0.0736905,0.761905,0.741429,0.0204762,1,42.7125,42.7125,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767687300000,1798,12,933812,933812,933813,1,0.598691,4.25437,0.763393,0.743143,0.02025,1,28.8944,28.8944,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767688200000,1786,12,933260,933260,933261,1,-0.189956,3.94414,0.764881,0.744857,0.0200238,1,38.2232,38.2232,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767689100000,1774,12,932483,932483,932484,1,0.0801728,0.195148,0.766369,0.746571,0.0197976,1,29.8248,29.8248,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767690000000,1762,12,932337,932337,932338,1,-0.43661,1.15625e-07,0.767857,0.748286,0.0195714,1,37.7482,37.7482,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767690900000,1750,12,933627,933627,933628,1,0.13059,0.222571,0.769345,0.75,0.0193452,1,28.5484,28.5484,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767691800000,1738,12,934733,934733,934734,1,0.861125,1.56327,0.770833,0.751714,0.019119,1,16.7754,16.7754,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767692700000,1735,12,934561,934561,934562,1,0.218656,0.00204114,0.772321,0.752143,0.0201786,1,26.4905,26.4905,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767693600000,1723,12,934616,934616,934617,1,0.203548,0.000402338,0.77381,0.753857,0.0199524,1,26.4167,26.4167,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767694500000,1711,12,935820,935820,935821,1,0.425311,6.11313e-05,0.775298,0.755571,0.0197262,1,22.4592,22.4592,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767695400000,1699,12,935938,935938,935939,1,-0.713652,0.350528,0.776786,0.757286,0.0195,1,41.0042,41.0042,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767696300000,1687,12,935897,935897,935898,1,0.615601,0.735269,0.778274,0.759,0.0192738,1,17.9962,17.9962,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767697200000,1675,12,935831,935831,935832,1,0.333109,3.21908,0.779762,0.760714,0.0190476,1,21.9556,21.9556,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767698100000,1663,12,937790,937790,937791,1,0.00614182,0.00357355,0.78125,0.762429,0.0188214,1,27.389,27.389,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767699000000,1651,12,938356,938356,938357,1,0.130941,0.0160087,0.782738,0.764143,0.0185952,1,25.0371,25.0371,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767699900000,1639,12,938006,938006,938007,1,0.0137615,8.09816e-06,0.784226,0.765857,0.018369,1,26.6712,26.6712,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767700800000,1627,12,938434,938434,938435,1,0.816874,0.0647297,0.785714,0.767571,0.0181429,1,13.1578,13.1578,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767701700000,1615,12,938992,938992,938993,1,-0.600533,1.5947,0.787202,0.769286,0.0179167,1,35.8252,35.8252,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767702600000,1603,12,938692,938692,938693,1,-0.750132,3.13928,0.78869,0.771,0.0176905,1,36.0101,36.0101,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767703500000,1591,12,938359,938359,938360,1,0.337234,4.01112,0.790179,0.772714,0.0174643,1,13.4984,13.4984,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767704400000,1579,12,938716,938716,938717,1,-0.558497,0.00186228,0.791667,0.774429,0.0172381,1,35.3667,35.3667,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767705300000,1567,12,938250,938250,938251,1,-0.817395,5.86285,0.793155,0.776143,0.0170119,1,36.4829,36.4829,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767706200000,1555,12,937319,937319,937320,1,0.450684,0.799427,0.794643,0.777857,0.0167857,1,11.3846,11.3846,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767707100000,1543,12,936995,936995,936996,1,0.41248,1.45205e-12,0.796131,0.779571,0.0165595,1,17.2061,17.2061,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767708000000,1531,12,937235,937235,937236,1,0.116728,0.000290039,0.797619,0.781286,0.0163333,1,21.3721,21.3721,1,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767708900000,1519,12,941089,941089,941090,1,0.661692,2.63549,0.799107,0.783,0.0161071,1,-4.96016,-4.96016,0,0,0,exec_passive,exec_passive,1000,0.05
1767709800000,1519,12,943396,943396,943397,1,-0.412935,6.66671,0.800595,0.783,0.0175952,1,-1.36357,-1.36357,0,0,0,exec_passive,exec_passive,1000,0.05
1767710700000,1519,12,941111,941111,941112,1,0.256456,13.0823,0.802083,0.783,0.0190833,1,-156.073,-156.073,0,0,1,exec_skip,exec_skip,1000,0.05
1767711600000,1519,12,938420,938420,938421,1,-0.252538,3.04858,0.803571,0.783,0.0205714,1,31.2556,31.2556,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767712500000,1507,12,937599,937599,937600,1,0.0151057,8.62159,0.80506,0.784714,0.0203452,1,7.33599,7.33599,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767713400000,1495,12,941322,941322,941323,1,-0.0648072,18.724,0.806548,0.786429,0.020119,1,260.639,260.639,0,0,1,exec_skip,exec_skip,1000,0.05
1767714300000,1495,12,934846,934836,934857,21,-0.538601,7.83039,0.808036,0.786429,0.0216071,1,2035.33,2035.33,0,0,1,exec_skip,exec_skip,1000,0.05
1767715200000,1495,12,936408,936408,936409,1,0.136253,2.59673,0.809524,0.786429,0.0230952,1,-472.446,-472.446,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767716100000,1483,12,934799,934799,934800,1,-0.087128,8.98912,0.811012,0.788143,0.022869,1,-1072.82,-1072.82,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767717000000,1471,12,928460,928460,928461,1,-0.0967391,7.77849,0.8125,0.789857,0.0226429,1,-620.29,-620.29,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767717900000,1459,12,925517,925517,925518,1,0.648619,21.6514,0.813988,0.791571,0.0224167,1,-998,-998,0,0,1,exec_skip,exec_skip,1000,0.05
1767718800000,1459,12,926864,926864,926865,1,0.117248,1.56094,0.815476,0.791571,0.0239048,1,-92.2562,-92.2562,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767719700000,1447,12,926230,926230,926231,1,-0.0796117,1.64101,0.816964,0.793286,0.0236786,1,-97.7536,-97.7536,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767720600000,1435,12,925106,925106,925107,1,0.907928,3.18435,0.818452,0.795,0.0234524,1,16.6099,16.6099,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767721500000,1423,12,922356,922356,922357,1,0.79596,10.3735,0.81994,0.796714,0.0232262,1,389.941,389.941,0,0,1,exec_skip,exec_skip,1000,0.05
1767722400000,1423,12,915892,915892,915893,1,-0.662108,9.49761,0.821429,0.796714,0.0247143,1,10.2492,10.2492,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767723300000,1411,12,918350,918350,918351,1,-0.620087,2.9248,0.822917,0.798429,0.0244881,1,-175.561,-175.561,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767724200000,1399,12,920135,920135,920136,1,0.409278,5.09816,0.824405,0.800143,0.0242619,1,-108.997,-108.997,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767725100000,1387,12,919500,919500,919501,1,-0.523308,3.16616,0.825893,0.801857,0.0240357,1,-150.223,-150.223,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767726000000,1375,12,920471,920471,920472,1,0.593882,2.92564,0.827381,0.803571,0.0238095,1,-114.665,-114.665,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767726900000,1363,12,922213,922213,922214,1,-0.101754,0.584422,0.828869,0.805286,0.0235833,1,-174.355,-174.355,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767727800000,1351,12,922572,922572,922573,1,-0.418294,0.0536893,0.830357,0.807,0.0233571,1,-192.033,-192.033,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767728700000,1339,12,921261,921261,921262,1,0.746253,0.341302,0.831845,0.808714,0.023131,1,-151.353,-151.353,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767729600000,1327,12,921120,921120,921121,1,-0.397223,6.02109,0.833333,0.810429,0.0229048,1,-59.9829,-59.9829,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767730500000,1315,12,924327,924327,924328,1,-0.485304,0.00315961,0.834821,0.812143,0.0226786,1,-189.594,-189.594,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767731400000,1303,12,925079,925079,925080,1,-0.698891,0.441393,0.83631,0.813857,0.0224524,1,-183.228,-183.228,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767732300000,1291,12,926390,926390,926391,1,0.010538,0.616767,0.837798,0.815571,0.0222262,1,-156.424,-156.424,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767733200000,1279,12,925065,925065,925066,1,-0.857748,11.3668,0.839286,0.817286,0.022,1,83.4552,83.4552,0,0,1,exec_skip,exec_skip,1000,0.05
1767734100000,1279,12,928908,928908,928909,1,-0.966278,6.81057,0.840774,0.817286,0.0234881,1,-14.13,-14.13,0,0,1,exec_skip,exec_skip,1000,0.05
1767735000000,1279,12,935401,935401,935402,1,0.929078,16.9658,0.842262,0.817286,0.0249762,1,235.271,235.271,0,0,1,exec_skip,exec_skip,1000,0.05
1767735900000,1279,13,936277,936277,936278,1,0.553435,0.35806,0.84375,0.817286,0.0264643,1,-155.412,-155.412,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767736800000,1266,13,932589,932589,932590,1,-0.712565,4.65915,0.845238,0.819143,0.0260952,1,-174.284,-174.284,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767737700000,1253,13,931086,931086,931087,1,-0.860968,2.80796,0.846726,0.821,0.0257262,1,-170.848,-170.848,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767738600000,1240,13,931782,931782,931783,1,0.109612,5.07256,0.848214,0.822857,0.0253571,1,-113.031,-113.031,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767739500000,1227,13,930490,930490,930491,1,-0.104089,3.40042,0.849702,0.824714,0.0249881,1,-124.108,-124.108,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767740400000,1214,13,933630,933630,933631,1,-0.712617,6.75096,0.85119,0.826571,0.024619,1,-70.3931,-70.3931,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767741300000,1201,13,934890,934890,934891,1,-0.20728,0.0319451,0.852679,0.828429,0.02425,1,-165.76,-165.76,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767742200000,1188,12,935343,935343,935344,1,0.352359,2.64921,0.854167,0.830286,0.023881,1,-99.1177,-99.1177,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767743100000,1176,12,935527,935527,935528,1,0.0341656,0.0583159,0.855655,0.832,0.0236548,1,-155.48,-155.48,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767744000000,1164,12,937568,937568,937569,1,0.344885,9.38052,0.857143,0.833714,0.0234286,1,43.2617,43.2617,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767744900000,1152,12,935716,935716,935717,1,-0.334388,0.00131397,0.858631,0.835429,0.0232024,1,-165.76,-165.76,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
1767745800000,1140,12,933549,933549,933550,1,0.0747126,2.65069,0.860119,0.837143,0.0229762,1,-104.947,-104.947,0,0,0,exec_ioc_touch,exec_ioc_touch,1000,0.05
