time,bid,ask,mid,spread,microprice,bid_depth,ask_depth,imbalance,mm_bid_queue,mm_ask_queue
1767739267997,930636,930637,930636,1,930636,185,1298,-0.750506,-1,-1
1767739279998,930301,930302,930301,1,930301,234,1407,-0.714808,-1,-1
1767739291998,930369,930370,930369,1,930370,1312,961,0.154421,-1,-1
1767739304198,930260,930261,930260,1,930260,690,1172,-0.258861,-1,-1
1767739316197,930434,930435,930434,1,930434,635,1249,-0.325902,-1,-1
1767739328397,930434,930435,930434,1,930434,350,1000,-0.481481,-1,-1
1767739340398,930434,930435,930434,1,930435,507,378,0.145763,-1,-1
1767739352397,930889,930890,930889,1,930890,1468,150,0.814586,-1,-1
1767739364397,930819,930820,930819,1,930819,395,917,-0.397866,-1,-1
1767739376397,930737,930738,930737,1,930737,41,1005,-0.921606,-1,-1
1767739388398,930382,930383,930382,1,930382,52,741,-0.868852,-1,-1
1767739400397,930337,930338,930337,1,930337,74,1177,-0.881695,-1,-1
1767739412397,930218,930219,930218,1,930218,158,1164,-0.760968,-1,-1
1767739424397,930151,930152,930151,1,930151,314,735,-0.401335,-1,-1
1767739436397,929905,929906,929905,1,929906,428,409,0.0227001,-1,-1
1767739448397,930449,930487,930468,38,930483,1063,110,0.812447,-1,-1
1767739460397,930465,930466,930465,1,930465,765,829,-0.0401506,-1,-1
1767739472397,930967,930968,930967,1,930968,1319,162,0.781229,-1,-1
1767739484398,930818,930819,930818,1,930818,403,968,-0.412108,-1,-1
1767739496398,930531,930532,930531,1,930531,383,482,-0.114451,-1,-1
1767739508398,930589,930590,930589,1,930590,780,83,0.807648,-1,-1
1767739520598,930605,930606,930605,1,930606,549,57,0.811881,-1,-1
1767739532597,930751,930784,930767,33,930778,650,157,0.610905,-1,-1
1767739544397,930751,930752,930751,1,930752,495,211,0.402266,-1,-1
1767739556397,930694,930695,930694,1,930695,363,350,0.0182328,-1,-1
1767739568398,930969,930970,930969,1,930970,799,180,0.632278,-1,-1
1767739580397,931028,931029,931028,1,931029,455,100,0.63964,-1,-1
1767739592398,931156,931157,931156,1,931157,1262,114,0.834302,-1,-1
1767739604597,931189,931190,931189,1,931190,1124,82,0.864013,-1,-1
1767739616597,931185,931186,931185,1,931186,760,233,0.530715,-1,-1
1767739628597,931272,931671,931471,399,931533,740,390,0.309735,-1,-1
1767739640598,931376,931377,931376,1,931377,528,414,0.121019,-1,-1
1767739652597,931229,931230,931229,1,931230,618,602,0.0131148,-1,-1
1767739664598,931376,931377,931376,1,931377,1095,418,0.447455,-1,-1
1767739676597,931376,931377,931376,1,931376,443,462,-0.0209945,-1,-1
1767739688597,931557,931558,931557,1,931558,1133,206,0.692308,-1,-1
1767739700597,931535,931536,931535,1,931536,619,314,0.326902,-1,-1
1767739712598,931624,931625,931624,1,931625,1001,53,0.899431,-1,-1
1767739724597,931927,931928,931927,1,931928,1111,79,0.867227,-1,-1
1767739736597,932071,932072,932071,1,932072,1926,42,0.957317,-1,-1
1767739748597,932309,932310,932309,1,932310,755,393,0.315331,-1,-1
1767739760597,932408,932409,932408,1,932409,1054,75,0.867139,-1,-1
1767739772598,932801,932802,932801,1,932802,588,563,0.0217202,-1,-1
1767739784597,932860,932861,932860,1,932861,1141,301,0.582524,-1,-1
